PEIMS DATA FOR SCHOOL YEAR 2013-2014
STUDENT COUNTS LESS THAN 5 BUT NOT 0 AND RELATED INFORMATION ARE MASKED WITH "-9999999" IN COMPLIANCE WITH FERPA.
"Year","Region","County Name","District Name","District Number","Campus Name","Campus Number","Grade Level Name","Enrollment by Grade Level"
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ANDREWS EL",227901102,"Grade  4",93
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ANDREWS EL",227901102,"Grade  5",69
"2013-2014",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"ANNUNCIATION MATERNITY HOME",227806017,"Grade  9",-9999999
"2013-2014",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"ANNUNCIATION MATERNITY HOME",227806017,"Grade 10",6
"2013-2014",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"ANNUNCIATION MATERNITY HOME",227806017,"Grade 11",5
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ACHIEVE PUBLIC SCHOOLS",227825,"AUSTIN ACHIEVE PUBLIC SCHOOLS",227825001,"Grade  6",144
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ACHIEVE PUBLIC SCHOOLS",227825,"AUSTIN ACHIEVE PUBLIC SCHOOLS",227825001,"Grade  7",134
"2013-2014",13,"TRAVIS COUNTY","AUSTIN DISCOVERY SCHOOL",227821,"AUSTIN DISCOVERY SCH",227821101,"Kindergarten",60
"2013-2014",13,"TRAVIS COUNTY","AUSTIN DISCOVERY SCHOOL",227821,"AUSTIN DISCOVERY SCH",227821101,"Grade  1",67
"2013-2014",13,"TRAVIS COUNTY","AUSTIN DISCOVERY SCHOOL",227821,"AUSTIN DISCOVERY SCH",227821101,"Grade  2",73
"2013-2014",13,"TRAVIS COUNTY","AUSTIN DISCOVERY SCHOOL",227821,"AUSTIN DISCOVERY SCH",227821101,"Grade  3",55
"2013-2014",13,"TRAVIS COUNTY","AUSTIN DISCOVERY SCHOOL",227821,"AUSTIN DISCOVERY SCH",227821101,"Grade  4",53
"2013-2014",13,"TRAVIS COUNTY","AUSTIN DISCOVERY SCHOOL",227821,"AUSTIN DISCOVERY SCH",227821101,"Grade  5",42
"2013-2014",13,"TRAVIS COUNTY","AUSTIN DISCOVERY SCHOOL",227821,"AUSTIN DISCOVERY SCH",227821101,"Grade  6",24
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"AUSTIN H S",227901002,"Grade  9",564
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"AUSTIN H S",227901002,"Grade 10",545
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"AUSTIN H S",227901002,"Grade 11",538
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"AUSTIN H S",227901002,"Grade 12",486
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"AUSTIN ST HOSPITAL",227901250,"Grade  3",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"AUSTIN ST HOSPITAL",227901250,"Grade  4",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"AUSTIN ST HOSPITAL",227901250,"Grade  5",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"AUSTIN ST HOSPITAL",227901250,"Grade  6",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"AUSTIN ST HOSPITAL",227901250,"Grade  7",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"AUSTIN ST HOSPITAL",227901250,"Grade  8",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"AUSTIN ST HOSPITAL",227901250,"Grade  9",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"AUSTIN ST HOSPITAL",227901250,"Grade 10",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"AUSTIN ST HOSPITAL",227901250,"Grade 11",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BAILEY M S",227901059,"Grade  6",307
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BAILEY M S",227901059,"Grade  7",316
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BAILEY M S",227901059,"Grade  8",325
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BALDWIN EL",227901187,"Early Education",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BALDWIN EL",227901187,"Pre-kindergarten",40
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BALDWIN EL",227901187,"Kindergarten",126
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BALDWIN EL",227901187,"Grade  1",128
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BALDWIN EL",227901187,"Grade  2",113
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BALDWIN EL",227901187,"Grade  3",125
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BALDWIN EL",227901187,"Grade  4",102
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BALDWIN EL",227901187,"Grade  5",109
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BARANOFF EL",227901182,"Early Education",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BARANOFF EL",227901182,"Kindergarten",165
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BARANOFF EL",227901182,"Grade  1",190
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BARANOFF EL",227901182,"Grade  2",166
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BARANOFF EL",227901182,"Grade  3",158
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BARANOFF EL",227901182,"Grade  4",171
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BARANOFF EL",227901182,"Grade  5",150
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BARRINGTON EL",227901149,"Early Education",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BARRINGTON EL",227901149,"Kindergarten",76
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BARRINGTON EL",227901149,"Grade  1",93
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BARRINGTON EL",227901149,"Grade  2",71
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BARRINGTON EL",227901149,"Grade  3",105
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BARRINGTON EL",227901149,"Grade  4",116
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BARRINGTON EL",227901149,"Grade  5",79
"2013-2014",13,"TRAVIS COUNTY","EANES ISD",227909,"BARTON CREEK EL",227909105,"Kindergarten",63
"2013-2014",13,"TRAVIS COUNTY","EANES ISD",227909,"BARTON CREEK EL",227909105,"Grade  1",87
"2013-2014",13,"TRAVIS COUNTY","EANES ISD",227909,"BARTON CREEK EL",227909105,"Grade  2",84
"2013-2014",13,"TRAVIS COUNTY","EANES ISD",227909,"BARTON CREEK EL",227909105,"Grade  3",92
"2013-2014",13,"TRAVIS COUNTY","EANES ISD",227909,"BARTON CREEK EL",227909105,"Grade  4",99
"2013-2014",13,"TRAVIS COUNTY","EANES ISD",227909,"BARTON CREEK EL",227909105,"Grade  5",93
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BARTON HILLS EL",227901103,"Early Education",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BARTON HILLS EL",227901103,"Kindergarten",54
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BARTON HILLS EL",227901103,"Grade  1",74
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BARTON HILLS EL",227901103,"Grade  2",62
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BARTON HILLS EL",227901103,"Grade  3",51
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BARTON HILLS EL",227901103,"Grade  4",72
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BARTON HILLS EL",227901103,"Grade  5",57
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BARTON HILLS EL",227901103,"Grade  6",43
"2013-2014",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"BATY EL",227910108,"Pre-kindergarten",108
"2013-2014",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"BATY EL",227910108,"Kindergarten",105
"2013-2014",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"BATY EL",227910108,"Grade  1",115
"2013-2014",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"BATY EL",227910108,"Grade  2",134
"2013-2014",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"BATY EL",227910108,"Grade  3",120
"2013-2014",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"BATY EL",227910108,"Grade  4",109
"2013-2014",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"BATY EL",227910108,"Grade  5",95
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BECKER EL",227901104,"Early Education",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BECKER EL",227901104,"Pre-kindergarten",48
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BECKER EL",227901104,"Kindergarten",78
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BECKER EL",227901104,"Grade  1",57
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BECKER EL",227901104,"Grade  2",67
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BECKER EL",227901104,"Grade  3",31
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BECKER EL",227901104,"Grade  4",23
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BECKER EL",227901104,"Grade  5",18
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BEDICHEK M S",227901054,"Grade  6",332
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BEDICHEK M S",227901054,"Grade  7",338
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BEDICHEK M S",227901054,"Grade  8",353
"2013-2014",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"BEE CAVE ELEMENTARY",227913103,"Early Education",6
"2013-2014",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"BEE CAVE ELEMENTARY",227913103,"Kindergarten",144
"2013-2014",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"BEE CAVE ELEMENTARY",227913103,"Grade  1",152
"2013-2014",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"BEE CAVE ELEMENTARY",227913103,"Grade  2",172
"2013-2014",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"BEE CAVE ELEMENTARY",227913103,"Grade  3",169
"2013-2014",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"BEE CAVE ELEMENTARY",227913103,"Grade  4",154
"2013-2014",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"BEE CAVE ELEMENTARY",227913103,"Grade  5",140
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BLACKSHEAR EL",227901105,"Pre-kindergarten",32
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BLACKSHEAR EL",227901105,"Kindergarten",33
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BLACKSHEAR EL",227901105,"Grade  1",41
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BLACKSHEAR EL",227901105,"Grade  2",37
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BLACKSHEAR EL",227901105,"Grade  3",32
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BLACKSHEAR EL",227901105,"Grade  4",25
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BLACKSHEAR EL",227901105,"Grade  5",20
"2013-2014",13,"TRAVIS COUNTY","MANOR ISD",227907,"BLAKE MANOR EL",227907105,"Early Education",9
"2013-2014",13,"TRAVIS COUNTY","MANOR ISD",227907,"BLAKE MANOR EL",227907105,"Pre-kindergarten",104
"2013-2014",13,"TRAVIS COUNTY","MANOR ISD",227907,"BLAKE MANOR EL",227907105,"Kindergarten",89
"2013-2014",13,"TRAVIS COUNTY","MANOR ISD",227907,"BLAKE MANOR EL",227907105,"Grade  1",101
"2013-2014",13,"TRAVIS COUNTY","MANOR ISD",227907,"BLAKE MANOR EL",227907105,"Grade  2",113
"2013-2014",13,"TRAVIS COUNTY","MANOR ISD",227907,"BLAKE MANOR EL",227907105,"Grade  3",108
"2013-2014",13,"TRAVIS COUNTY","MANOR ISD",227907,"BLAKE MANOR EL",227907105,"Grade  4",93
"2013-2014",13,"TRAVIS COUNTY","MANOR ISD",227907,"BLAKE MANOR EL",227907105,"Grade  5",102
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BLANTON EL",227901106,"Early Education",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BLANTON EL",227901106,"Pre-kindergarten",81
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BLANTON EL",227901106,"Kindergarten",94
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BLANTON EL",227901106,"Grade  1",119
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BLANTON EL",227901106,"Grade  2",77
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BLANTON EL",227901106,"Grade  3",65
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BLANTON EL",227901106,"Grade  4",64
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BLANTON EL",227901106,"Grade  5",58
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BLAZIER EL",227901185,"Early Education",8
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BLAZIER EL",227901185,"Pre-kindergarten",99
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BLAZIER EL",227901185,"Kindergarten",155
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BLAZIER EL",227901185,"Grade  1",137
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BLAZIER EL",227901185,"Grade  2",125
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BLAZIER EL",227901185,"Grade  3",142
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BLAZIER EL",227901185,"Grade  4",146
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BLAZIER EL",227901185,"Grade  5",158
"2013-2014",13,"TRAVIS COUNTY","MANOR ISD",227907,"BLUEBONNET TRAIL EL",227907102,"Early Education",-9999999
"2013-2014",13,"TRAVIS COUNTY","MANOR ISD",227907,"BLUEBONNET TRAIL EL",227907102,"Pre-kindergarten",78
"2013-2014",13,"TRAVIS COUNTY","MANOR ISD",227907,"BLUEBONNET TRAIL EL",227907102,"Kindergarten",67
"2013-2014",13,"TRAVIS COUNTY","MANOR ISD",227907,"BLUEBONNET TRAIL EL",227907102,"Grade  1",86
"2013-2014",13,"TRAVIS COUNTY","MANOR ISD",227907,"BLUEBONNET TRAIL EL",227907102,"Grade  2",57
"2013-2014",13,"TRAVIS COUNTY","MANOR ISD",227907,"BLUEBONNET TRAIL EL",227907102,"Grade  3",59
"2013-2014",13,"TRAVIS COUNTY","MANOR ISD",227907,"BLUEBONNET TRAIL EL",227907102,"Grade  4",66
"2013-2014",13,"TRAVIS COUNTY","MANOR ISD",227907,"BLUEBONNET TRAIL EL",227907102,"Grade  5",61
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BOONE EL",227901170,"Early Education",7
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BOONE EL",227901170,"Pre-kindergarten",46
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BOONE EL",227901170,"Kindergarten",88
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BOONE EL",227901170,"Grade  1",77
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BOONE EL",227901170,"Grade  2",84
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BOONE EL",227901170,"Grade  3",62
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BOONE EL",227901170,"Grade  4",76
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BOONE EL",227901170,"Grade  5",66
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BOWIE H S",227901013,"Grade  9",766
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BOWIE H S",227901013,"Grade 10",760
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BOWIE H S",227901013,"Grade 11",710
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BOWIE H S",227901013,"Grade 12",659
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRENTWOOD EL",227901107,"Early Education",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRENTWOOD EL",227901107,"Pre-kindergarten",30
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRENTWOOD EL",227901107,"Kindergarten",123
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRENTWOOD EL",227901107,"Grade  1",90
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRENTWOOD EL",227901107,"Grade  2",102
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRENTWOOD EL",227901107,"Grade  3",84
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRENTWOOD EL",227901107,"Grade  4",76
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRENTWOOD EL",227901107,"Grade  5",49
"2013-2014",13,"TRAVIS COUNTY","EANES ISD",227909,"BRIDGE POINT EL",227909106,"Kindergarten",115
"2013-2014",13,"TRAVIS COUNTY","EANES ISD",227909,"BRIDGE POINT EL",227909106,"Grade  1",114
"2013-2014",13,"TRAVIS COUNTY","EANES ISD",227909,"BRIDGE POINT EL",227909106,"Grade  2",117
"2013-2014",13,"TRAVIS COUNTY","EANES ISD",227909,"BRIDGE POINT EL",227909106,"Grade  3",137
"2013-2014",13,"TRAVIS COUNTY","EANES ISD",227909,"BRIDGE POINT EL",227909106,"Grade  4",137
"2013-2014",13,"TRAVIS COUNTY","EANES ISD",227909,"BRIDGE POINT EL",227909106,"Grade  5",143
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROOKE EL",227901108,"Early Education",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROOKE EL",227901108,"Pre-kindergarten",55
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROOKE EL",227901108,"Kindergarten",70
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROOKE EL",227901108,"Grade  1",60
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROOKE EL",227901108,"Grade  2",45
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROOKE EL",227901108,"Grade  3",47
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROOKE EL",227901108,"Grade  4",55
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROOKE EL",227901108,"Grade  5",42
"2013-2014",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"BROOKHOLLOW EL",227904108,"Early Education",-9999999
"2013-2014",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"BROOKHOLLOW EL",227904108,"Pre-kindergarten",70
"2013-2014",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"BROOKHOLLOW EL",227904108,"Kindergarten",66
"2013-2014",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"BROOKHOLLOW EL",227904108,"Grade  1",75
"2013-2014",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"BROOKHOLLOW EL",227904108,"Grade  2",81
"2013-2014",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"BROOKHOLLOW EL",227904108,"Grade  3",78
"2013-2014",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"BROOKHOLLOW EL",227904108,"Grade  4",97
"2013-2014",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"BROOKHOLLOW EL",227904108,"Grade  5",87
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROWN EL",227901109,"Early Education",8
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROWN EL",227901109,"Pre-kindergarten",64
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROWN EL",227901109,"Kindergarten",79
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROWN EL",227901109,"Grade  1",69
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROWN EL",227901109,"Grade  2",66
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROWN EL",227901109,"Grade  3",49
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROWN EL",227901109,"Grade  4",60
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROWN EL",227901109,"Grade  5",61
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"Early Education",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"Kindergarten",54
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"Grade  1",69
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"Grade  2",56
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"Grade  3",55
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"Grade  4",54
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"Grade  5",77
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"Grade  6",21
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BURNET M S",227901046,"Grade  6",384
