PEIMS DATA FOR SCHOOL YEAR 2014-2015
STUDENT COUNTS LESS THAN 5 BUT NOT 0 AND RELATED INFORMATION ARE MASKED WITH "-9999999" IN COMPLIANCE WITH FERPA.
"Year","Region","County Name","District Name","District Number","Campus Name","Campus Number","Grade Level Name","Enrollment by Grade Level"
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"Grade  3",54
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"Grade  4",55
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"Grade  5",53
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"Grade  6",42
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BURNET M S",227901046,"Grade  6",371
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BURNET M S",227901046,"Grade  7",364
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BURNET M S",227901046,"Grade  8",403
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CALDWELL EL",227904114,"Early Education",13
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CALDWELL EL",227904114,"Kindergarten",112
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CALDWELL EL",227904114,"Grade  1",90
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CALDWELL EL",227904114,"Grade  2",121
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CALDWELL EL",227904114,"Grade  3",116
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CALDWELL EL",227904114,"Grade  4",107
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CALDWELL EL",227904114,"Grade  5",108
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"Early Education",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"Pre-kindergarten",33
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"Kindergarten",39
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"Grade  1",46
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"Grade  2",37
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"Grade  3",34
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"Grade  4",34
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"Grade  5",28
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"Early Education",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"Pre-kindergarten",64
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"Kindergarten",104
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"Grade  1",95
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"Grade  2",102
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"Grade  3",106
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"Grade  4",104
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"Grade  5",86
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"Early Education",5
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"Pre-kindergarten",20
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"Kindergarten",134
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"Grade  1",130
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"Grade  2",143
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"Grade  3",137
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"Grade  4",117
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"Grade  5",120
"2014-2015",13,"TRAVIS COUNTY","EANES ISD",227909,"CEDAR CREEK EL",227909102,"Kindergarten",82
"2014-2015",13,"TRAVIS COUNTY","EANES ISD",227909,"CEDAR CREEK EL",227909102,"Grade  1",68
"2014-2015",13,"TRAVIS COUNTY","EANES ISD",227909,"CEDAR CREEK EL",227909102,"Grade  2",85
"2014-2015",13,"TRAVIS COUNTY","EANES ISD",227909,"CEDAR CREEK EL",227909102,"Grade  3",80
"2014-2015",13,"TRAVIS COUNTY","EANES ISD",227909,"CEDAR CREEK EL",227909102,"Grade  4",67
"2014-2015",13,"TRAVIS COUNTY","EANES ISD",227909,"CEDAR CREEK EL",227909102,"Grade  5",92
"2014-2015",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"Pre-kindergarten",39
"2014-2015",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"Kindergarten",52
"2014-2015",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"Grade  1",53
"2014-2015",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"Grade  2",35
"2014-2015",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"Grade  3",45
"2014-2015",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"Grade  4",38
"2014-2015",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"Grade  5",32
"2014-2015",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"Grade  6",39
"2014-2015",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"Grade  7",39
"2014-2015",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"Grade  8",20
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CELE MIDDLE",227904048,"Grade  6",246
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CELE MIDDLE",227904048,"Grade  7",272
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CELE MIDDLE",227904048,"Grade  8",247
"2014-2015",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"Kindergarten",30
"2014-2015",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"Grade  1",30
"2014-2015",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"Grade  2",28
"2014-2015",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"Grade  3",24
"2014-2015",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"Grade  4",27
"2014-2015",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"Grade  5",30
"2014-2015",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"Grade  6",30
"2014-2015",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"Grade  7",30
"2014-2015",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"Grade  8",28
"2014-2015",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"Grade  9",34
"2014-2015",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"Grade 10",23
"2014-2015",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"Grade 11",19
"2014-2015",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"Grade 12",29
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CLAYTON EL",227901184,"Early Education",6
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CLAYTON EL",227901184,"Kindergarten",126
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CLAYTON EL",227901184,"Grade  1",138
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CLAYTON EL",227901184,"Grade  2",153
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CLAYTON EL",227901184,"Grade  3",143
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CLAYTON EL",227901184,"Grade  4",171
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CLAYTON EL",227901184,"Grade  5",144
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COOK EL",227901161,"Early Education",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COOK EL",227901161,"Kindergarten",103
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COOK EL",227901161,"Grade  1",124
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COOK EL",227901161,"Grade  2",113
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COOK EL",227901161,"Grade  3",108
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COOK EL",227901161,"Grade  4",84
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COOK EL",227901161,"Grade  5",110
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"Early Education",5
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"Pre-kindergarten",68
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"Kindergarten",68
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"Grade  1",67
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"Grade  2",75
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"Grade  3",78
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"Grade  4",56
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"Grade  5",64
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COVINGTON M S",227901057,"Grade  6",226
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COVINGTON M S",227901057,"Grade  7",212
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COVINGTON M S",227901057,"Grade  8",196
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"Early Education",6
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"Pre-kindergarten",44
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"Kindergarten",148
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"Grade  1",126
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"Grade  2",130
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"Grade  3",121
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"Grade  4",117
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"Grade  5",108
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"CREEDMOOR EL",227910111,"Pre-kindergarten",51
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"CREEDMOOR EL",227910111,"Kindergarten",104
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"CREEDMOOR EL",227910111,"Grade  1",116
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"CREEDMOOR EL",227910111,"Grade  2",116
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"CREEDMOOR EL",227910111,"Grade  3",124
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"CREEDMOOR EL",227910111,"Grade  4",101
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"CREEDMOOR EL",227910111,"Grade  5",97
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CROCKETT H S",227901008,"Grade  9",426
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CROCKETT H S",227901008,"Grade 10",393
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CROCKETT H S",227901008,"Grade 11",383
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CROCKETT H S",227901008,"Grade 12",296
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"Early Education",12
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"Pre-kindergarten",32
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"Kindergarten",61
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"Grade  1",70
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"Grade  2",67
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"Grade  3",58
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"Grade  4",52
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"Grade  5",53
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAEP- EL",227901115,"Kindergarten",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAEP- EL",227901115,"Grade  1",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAEP- EL",227901115,"Grade  2",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAEP- EL",227901115,"Grade  3",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAEP- EL",227901115,"Grade  4",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAEP- EL",227901115,"Grade  5",-9999999
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DAILEY MIDDLE",227910043,"Grade  6",240
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DAILEY MIDDLE",227910043,"Grade  7",245
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DAILEY MIDDLE",227910043,"Grade  8",221
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAVIS EL",227901179,"Early Education",8
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAVIS EL",227901179,"Pre-kindergarten",40
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAVIS EL",227901179,"Kindergarten",140
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAVIS EL",227901179,"Grade  1",109
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAVIS EL",227901179,"Grade  2",127
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAVIS EL",227901179,"Grade  3",113
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAVIS EL",227901179,"Grade  4",95
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAVIS EL",227901179,"Grade  5",107
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAWSON EL",227901114,"Early Education",6
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAWSON EL",227901114,"Pre-kindergarten",37
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAWSON EL",227901114,"Kindergarten",58
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAWSON EL",227901114,"Grade  1",64
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAWSON EL",227901114,"Grade  2",55
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAWSON EL",227901114,"Grade  3",39
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAWSON EL",227901114,"Grade  4",45
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAWSON EL",227901114,"Grade  5",31
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DEARING EL",227904120,"Early Education",-9999999
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DEARING EL",227904120,"Pre-kindergarten",32
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DEARING EL",227904120,"Kindergarten",83
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DEARING EL",227904120,"Grade  1",98
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DEARING EL",227904120,"Grade  2",82
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DEARING EL",227904120,"Grade  3",97
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DEARING EL",227904120,"Grade  4",90
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DEARING EL",227904120,"Grade  5",69
"2014-2015",13,"TRAVIS COUNTY","MANOR ISD",227907,"DECKER EL",227907104,"Early Education",-9999999
"2014-2015",13,"TRAVIS COUNTY","MANOR ISD",227907,"DECKER EL",227907104,"Pre-kindergarten",110
"2014-2015",13,"TRAVIS COUNTY","MANOR ISD",227907,"DECKER EL",227907104,"Kindergarten",89
"2014-2015",13,"TRAVIS COUNTY","MANOR ISD",227907,"DECKER EL",227907104,"Grade  1",87
"2014-2015",13,"TRAVIS COUNTY","MANOR ISD",227907,"DECKER EL",227907104,"Grade  2",109
"2014-2015",13,"TRAVIS COUNTY","MANOR ISD",227907,"DECKER EL",227907104,"Grade  3",111
"2014-2015",13,"TRAVIS COUNTY","MANOR ISD",227907,"DECKER EL",227907104,"Grade  4",125
"2014-2015",13,"TRAVIS COUNTY","MANOR ISD",227907,"DECKER EL",227907104,"Grade  5",92
"2014-2015",13,"TRAVIS COUNTY","MANOR ISD",227907,"DECKER MIDDLE",227907042,"Grade  6",291
"2014-2015",13,"TRAVIS COUNTY","MANOR ISD",227907,"DECKER MIDDLE",227907042,"Grade  7",303
"2014-2015",13,"TRAVIS COUNTY","MANOR ISD",227907,"DECKER MIDDLE",227907042,"Grade  8",318
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE EL",227910110,"Pre-kindergarten",75
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE EL",227910110,"Kindergarten",129
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE EL",227910110,"Grade  1",147
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE EL",227910110,"Grade  2",117
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE EL",227910110,"Grade  3",151
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE EL",227910110,"Grade  4",144
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE EL",227910110,"Grade  5",143
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE H S",227910001,"Grade  9",1100
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE H S",227910001,"Grade 10",762
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE H S",227910001,"Grade 11",571
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE H S",227910001,"Grade 12",418
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE MIDDLE",227910041,"Grade  6",317
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE MIDDLE",227910041,"Grade  7",281
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE MIDDLE",227910041,"Grade  8",330
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE OPPORTUNITY CTR",227910002,"Early Education",56
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE OPPORTUNITY CTR",227910002,"Grade  8",-9999999
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE OPPORTUNITY CTR",227910002,"Grade  9",32
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE OPPORTUNITY CTR",227910002,"Grade 10",72
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE OPPORTUNITY CTR",227910002,"Grade 11",57
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE OPPORTUNITY CTR",227910002,"Grade 12",69
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DELCO PRI",227904113,"Early Education",11
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DELCO PRI",227904113,"Pre-kindergarten",40
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DELCO PRI",227904113,"Kindergarten",170
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DELCO PRI",227904113,"Grade  1",166
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DELCO PRI",227904113,"Grade  2",167
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DELL CHILDREN'S MEDICAL CENTER",227901249,"Grade  5",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DELL CHILDREN'S MEDICAL CENTER",227901249,"Grade  7",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DELL CHILDREN'S MEDICAL CENTER",227901249,"Grade 10",-9999999
"2014-2015",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"DEPELCHIN-RICHMOND",227806029,"Grade  2",-9999999
"2014-2015",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"DEPELCHIN-RICHMOND",227806029,"Grade  3",-9999999
"2014-2015",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"DEPELCHIN-RICHMOND",227806029,"Grade  4",-9999999
"2014-2015",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"DEPELCHIN-RICHMOND",227806029,"Grade  5",-9999999
"2014-2015",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"DEPELCHIN-RICHMOND",227806029,"Grade  6",5
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DESSAU EL",227904105,"Grade  3",179
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DESSAU EL",227904105,"Grade  4",174
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DESSAU EL",227904105,"Grade  5",155
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DESSAU MIDDLE",227904045,"Grade  6",246
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DESSAU MIDDLE",227904045,"Grade  7",260
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DESSAU MIDDLE",227904045,"Grade  8",311
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOBIE M S",227901055,"Grade  6",227
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOBIE M S",227901055,"Grade  7",230
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOBIE M S",227901055,"Grade  8",234
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOBIE PK CENTER",227901192,"Early Education",5
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOBIE PK CENTER",227901192,"Pre-kindergarten",251
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOSS EL",227901154,"Early Education",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOSS EL",227901154,"Pre-kindergarten",37
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOSS EL",227901154,"Kindergarten",131
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOSS EL",227901154,"Grade  1",146
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOSS EL",227901154,"Grade  2",166
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOSS EL",227901154,"Grade  3",161
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOSS EL",227901154,"Grade  4",144
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOSS EL",227901154,"Grade  5",132
"2014-2015",13,"TRAVIS COUNTY","EANES ISD",227909,"EANES EL",227909101,"Early Education",24
"2014-2015",13,"TRAVIS COUNTY","EANES ISD",227909,"EANES EL",227909101,"Kindergarten",99
"2014-2015",13,"TRAVIS COUNTY","EANES ISD",227909,"EANES EL",227909101,"Grade  1",97
"2014-2015",13,"TRAVIS COUNTY","EANES ISD",227909,"EANES EL",227909101,"Grade  2",109
"2014-2015",13,"TRAVIS COUNTY","EANES ISD",227909,"EANES EL",227909101,"Grade  3",107
